dataset,field,threshold,lower_interval_em,distance,higher_interval_em,lower_interval_f1,distance,higher_interval_f1,samples,sample_size,len_lower,len_higher
squad_base,kth_sentence_new,0,<79.11875;83.94687499999999>,0,<77.684375;82.38125>,<86.53740097491065;89.90996304537433>,0,<85.80185392060197;89.34689269053591>,100,800,3571,6999
squad_base,answer_lenght,3,<82.059375;86.565625>,9.059375000000003,<67.3625;73.0>,<87.0932109766107;90.82048992634236>,1.4003070732738223,<82.26003789357098;85.69290390333688>,100,800,7446,3124
squad_base,answer_lenght,4,<81.375;85.875>,12.618750000000006,<64.559375;68.75625>,<87.41279789807821;90.45866463578125>,3.589654211029469,<81.00026517581846;83.82314368704874>,100,800,8529,2041
squad_base,answer_lenght,5,<80.296875;85.5>,14.790625000000006,<60.546875;65.50625>,<86.9425888324242;90.51539401268425>,5.049903017945795,<78.69433151486858;81.89268581447841>,100,800,9198,1372
squad_base,cosine_similarity,0.1,<73.184375;75.565625>,2.671875,<78.2375;83.5>,<82.23544760289423;84.01813921713119>,1.8504359836157818,<85.86857520074697;90.11847151811288>,100,800,954,9616
squad_base,cosine_similarity,0.2,<75.184375;80.065625>,0,<79.25;83.440625>,<83.86273482786585;87.35762240782688>,0,<86.9915331390546;89.85388377855723>,100,800,2941,7629
squad_base,cosine_similarity,0.3,<76.928125;81.88125>,0,<78.75;83.25625>,<85.0819453269625;88.95835563464692>,0,<86.16172697966397;89.96075261519212>,100,800,5362,5208
squad_base,cosine_similarity,0.4,<77.309375;82.25>,0,<78.0;82.940625>,<85.74601883975492;89.34908100046324>,0,<85.96258710999892;89.72979021515755>,100,800,7602,2968
squad_base,cosine_similarity,0.5,<78.046875;82.50625>,0,<78.25;81.88749999999999>,<86.21370982903494;89.47392114128243>,0,<86.62355838951727;88.89279953012091>,100,800,9262,1308
squad_base,max_sim_ents,0,<73.434375;79.00625>,2.9937500000000057,<82.0;86.0>,<83.1967522590385;86.61195099015397>,1.7610624496016811,<88.37301343975565;91.40322808089245>,100,800,5006,5564
squad_base,max_sim_ents,1,<75.75;80.565625>,0.24375000000000568,<80.809375;85.875>,<84.5509949207776;88.0707891936525>,0,<87.7892874370203;91.29223597434353>,100,800,6021,4549
squad_base,max_sim_ents,2,<76.125;81.50625>,0,<80.934375;84.940625>,<84.80037694398102;88.38232658028069>,0,<87.54610623669083;90.66902346387118>,100,800,7026,3544
squad_base,max_sim_ents,3,<76.934375;81.69687499999999>,0,<80.434375;84.375>,<85.38746103733489;88.78032959693783>,0,<87.38502404801369;90.15400878547433>,100,800,7843,2727
squad_base,max_sim_ents,4,<77.36875;82.065625>,0,<79.125;83.440625>,<85.775310838074;88.93141880305454>,0,<86.50867715364687;89.66727272578281>,100,800,8463,2107
squad_base,answer_subject_positions,0,<80.5;84.0>,0,<78.059375;82.63125>,<86.65541029070964;89.95358928649026>,0,<86.27722128688151;89.60573682679383>,100,800,3049,4526
squad_base,answer_subject_positions,1,<79.303125;84.25>,0.9874999999999972,<74.61875;78.315625>,<86.76957477897805;90.61229701300005>,0,<83.93985702041314;86.89637941742326>,100,800,5903,1672
squad_base,distances,2,<82.0;85.815625>,2.434375000000003,<74.559375;79.565625>,<89.30122789160225;91.72880328599892>,2.2017647132669396,<83.24077077495022;87.09946317833531>,100,800,5050,5369
squad_base,distances,3,<81.303125;86.565625>,3.5531249999999943,<71.934375;77.75>,<88.80985918624268;92.18163372464593>,3.269087992874347,<81.57719701660268;85.54077119336833>,100,800,6454,3965
squad_base,distances,4,<81.11875;86.38125>,5.5531250000000085,<70.053125;75.565625>,<88.76365989549215;91.78950902226899>,4.652905960260128,<79.73127427984524;84.11075393523203>,100,800,7340,3079
squad_base,distances,5,<80.5;85.815625>,6.9281250000000085,<68.684375;73.57187499999999>,<88.17758710548719;91.6960341036316>,5.945172002920813,<78.44021798315106;82.23241510256638>,100,800,7957,2462
squad_base,distances,6,<80.559375;84.690625>,8.868750000000006,<66.934375;71.690625>,<88.02955127716294;91.22991158863181>,7.296754396088062,<76.6240332225773;80.73279688107488>,100,800,8447,1972
squad_base,distances,7,<80.125;84.75>,8.5,<66.625;71.625>,<87.6010410287597;91.06106778110912>,7.550794294727623,<75.8710637586991;80.05024673403207>,100,800,8768,1651
squad_base,distances,8,<79.534375;84.440625>,9.206249999999997,<66.559375;70.328125>,<87.75576855036682;90.92455786092606>,9.05802273740224,<75.48670394697692;78.69774581296458>,100,800,9048,1371
squad_base,similar_words,3,<74.184375;77.690625>,1.1843750000000028,<78.875;83.375>,<83.23013419636167;85.82936737341005>,0.7567959533833459,<86.5861633267934;89.93013294016188>,100,800,1894,8676
squad_base,similar_words,4,<74.178125;78.82187499999999>,0.7250000000000085,<79.546875;83.875>,<83.09975511195958;87.12215341326925>,0,<87.02340242855655;90.44629559417059>,100,800,3281,7289
squad_base,similar_words,5,<75.059375;80.25>,0,<79.934375;85.0>,<83.70256190542014;87.69101603310686>,0,<87.65975739357866;91.14731453856965>,100,800,4916,5654
squad_base,similar_words,6,<75.24375;81.0>,0,<80.546875;85.625>,<83.67337908474428;88.04919119185087>,0.3997275450507374,<88.4489187369016;91.50847159989667>,100,800,6445,4125
squad_base,similar_words,7,<76.178125;81.5>,0.18437500000000284,<81.684375;85.565625>,<84.43327973380977;88.75290264528638>,0.38925785086752285,<89.1421604961539;91.82465967753667>,100,800,7740,2830
squad_base,similar_words,8,<77.053125;81.76249999999999>,0.1718750000000142,<81.934375;86.065625>,<84.84638949959911;88.34524110106301>,1.3454728059288357,<89.69071390699185;92.08442949745508>,100,800,8738,1832
squad_base,answer_lenght,1,<84.059375;88.25>,3.1125000000000114,<75.803125;80.94687499999999>,<87.82302781709029;91.05739124879749>,0,<85.16801765606071;88.86187232822512>,100,800,2295,8275
squad_base,answer_lenght,2,<82.61875;87.25>,4.5531250000000085,<72.809375;78.065625>,<87.41533228216076;90.7439933966794>,0,<84.25906928212277;87.82857151550584>,100,800,5386,5184
squad_base,answer_lenght,3,<82.25;86.625>,9.375,<67.809375;72.875>,<87.42411966619456;91.03995362351426>,1.7363386216861159,<81.96648657843785;85.68778104450844>,100,800,7446,3124
squad_base,answer_lenght,4,<80.559375;85.690625>,11.678125000000009,<63.809375;68.88125>,<86.37053139950312;90.5858265693439>,2.513119757902757,<80.58518167782681;83.85741164160036>,100,800,8529,2041
squad_base,answer_lenght,5,<80.684375;85.190625>,16.05312500000001,<60.434375;64.63125>,<86.90679376827903;90.33073919086458>,5.307672905691689,<78.74728094861007;81.59912086258734>,100,800,9198,1372
squad_base,cosine_similarity,0.1,<73.059375;75.440625>,2.487499999999997,<77.928125;83.25625>,<82.18543964383942;84.0218433213821>,2.2365510176591243,<86.25839433904122;90.10541509418047>,100,800,954,9616
squad_base,cosine_similarity,0.2,<75.178125;80.0>,0,<78.934375;84.25625>,<83.76390160570634;87.29389353939692>,0,<86.82912503770115;90.37816899700977>,100,800,2941,7629
squad_base,cosine_similarity,0.3,<76.6125;82.690625>,0,<79.11875;83.69687499999999>,<85.30238455579979;89.08226675427143>,0,<86.50281348599309;90.13234379349795>,100,800,5362,5208
squad_base,cosine_similarity,0.4,<76.790625;82.50625>,0,<78.625;82.690625>,<85.41112476216082;89.3203679944398>,0,<86.32421989235752;89.24947548401589>,100,800,7602,2968
squad_base,cosine_similarity,0.5,<77.125;82.690625>,0,<78.625;81.82187499999999>,<85.32255126791185;89.19632661238758>,0,<86.7721536605975;89.04797232015997>,100,800,9262,1308
squad_base,max_sim_ents,0,<73.125;78.63749999999999>,2.8500000000000085,<81.4875;86.25>,<83.33900708977593;86.83502512802042>,1.2234681220792112,<88.05849325009963;91.35030763990119>,100,800,5006,5564
squad_base,max_sim_ents,1,<74.809375;79.940625>,0.6781250000000085,<80.61875;85.0>,<84.2455103035186;87.74481848846324>,0.10174395182119156,<87.84656244028443;90.8084669086575>,100,800,6021,4549
squad_base,max_sim_ents,2,<76.303125;81.63749999999999>,0,<80.5;84.82187499999999>,<85.13204678577463;88.49706749034864>,0,<87.42677903090153;90.51498550838018>,100,800,7026,3544
squad_base,max_sim_ents,3,<76.8625;81.690625>,0,<80.11875;84.19687499999999>,<85.76046627702232;88.89851601997789>,0,<86.89745400357762;90.06809871337302>,100,800,7843,2727
squad_base,max_sim_ents,4,<77.4875;81.940625>,0,<79.434375;83.00625>,<85.51602218998003;89.04981690783607>,0,<86.41006753994557;89.35189003848642>,100,800,8463,2107
squad_base,answer_subject_positions,0,<79.99375;84.065625>,0,<77.36875;82.953125>,<86.65530987800832;90.12339102249179>,0,<86.03786685605738;90.12950556399721>,100,800,3049,4526
squad_base,answer_subject_positions,1,<79.5;84.190625>,1.4343750000000028,<74.184375;78.065625>,<86.93276388505194;90.28764451062953>,0.4291298596474178,<83.82883290753038;86.50363402540452>,100,800,5903,1672
squad_super_cosine_similarity_01,cosine_similarity,0.1,<72.434375;74.690625>,2.684375000000003,<77.375;81.88125>,<81.87840912527031;83.56922805962387>,1.8780224779474821,<85.44725053757135;88.99318911019921>,100,800,954,9616
squad_super_cosine_similarity_01,cosine_similarity,0.2,<74.059375;78.63125>,0,<77.49375;82.315625>,<83.10115813164492;86.41051073721178>,0,<85.88694118615072;89.25481971353878>,100,800,2941,7629
squad_super_cosine_similarity_01,cosine_similarity,0.3,<75.934375;80.578125>,0,<77.25;81.940625>,<84.93510142506922;88.02719551349855>,0,<85.62022268521999;88.75180176632979>,100,800,5362,5208
squad_super_cosine_similarity_01,cosine_similarity,0.4,<76.625;81.190625>,0,<76.421875;81.315625>,<84.92224674638686;88.93989246955192>,0,<85.20396099676508;88.6559211775945>,100,800,7602,2968
squad_super_cosine_similarity_01,cosine_similarity,0.5,<76.61875;81.940625>,0,<76.0;79.38125>,<84.87168894859386;88.89183287481089>,0,<84.99624892408562;87.1858165434573>,100,800,9262,1308
squad_super_cosine_similarity_01,cosine_similarity,0.1,<72.434375;74.815625>,1.6124999999999972,<76.428125;82.0>,<81.91823535075662;83.68367674793515>,1.5189783022287742,<85.20265505016393;89.00906688255492>,100,800,954,9616
squad_super_cosine_similarity_01,cosine_similarity,0.2,<74.0;78.76249999999999>,0,<77.4875;82.44687499999999>,<82.99188839448429;86.44609528574637>,0,<86.01312117316436;89.47448754129981>,100,800,2941,7629
squad_super_cosine_similarity_01,cosine_similarity,0.3,<75.809375;80.440625>,0,<77.165625;82.065625>,<84.64936034207174;88.44724218886167>,0,<85.14201346500568;88.87055650030199>,100,800,5362,5208
squad_super_cosine_similarity_01,cosine_similarity,0.4,<75.678125;81.703125>,0,<76.934375;82.065625>,<84.65118383708729;88.87278009262174>,0,<85.11252539944671;88.62636720737734>,100,800,7602,2968
squad_super_cosine_similarity_01,cosine_similarity,0.5,<76.684375;81.875>,0,<75.625;79.0>,<84.98142058403928;88.97712156284368>,0,<84.5789624400826;87.2504203305719>,100,800,9262,1308
squad_super_cosine_similarity_01,cosine_similarity,0.1,<72.375;74.690625>,1.6781250000000085,<76.36875;81.815625>,<81.78347914784324;83.68223649088826>,1.5037620671446774,<85.18599855803294;89.22973955459663>,100,800,954,9616
squad_super_cosine_similarity_01,cosine_similarity,0.2,<73.25;78.75>,0,<77.75;82.578125>,<82.56168570516401;86.61803346177116>,0,<85.91364460854092;89.25535480516189>,100,800,2941,7629
squad_super_cosine_similarity_01,cosine_similarity,0.3,<76.184375;80.50625>,0,<76.8625;82.065625>,<84.58845764854172;87.95453532487478>,0,<85.17039025809231;89.05361320543633>,100,800,5362,5208
squad_super_cosine_similarity_01,cosine_similarity,0.4,<76.684375;81.315625>,0,<76.61875;80.875>,<84.8426525016944;88.52443626446897>,0,<84.94242015645149;88.70079336358009>,100,800,7602,2968
squad_super_cosine_similarity_01,cosine_similarity,0.5,<76.625;82.00625>,0,<75.809375;79.125>,<85.04518635692732;88.79786589411393>,0,<84.8264409087805;87.30404628150411>,100,800,9262,1308
squad_super_max_sim_ents_0,max_sim_ents,0,<74.0;78.38125>,1.4875000000000114,<79.86875;84.63125>,<83.37008827339884;86.80430330255263>,0.24445409123769934,<87.04875739379032;90.61296256416095>,100,800,5006,5564
squad_super_max_sim_ents_0,max_sim_ents,1,<75.0;80.578125>,0,<79.421875;84.50625>,<84.48801655651032;88.18211544402489>,0,<86.6758458257589;90.12500358199006>,100,800,6021,4549
squad_super_max_sim_ents_0,max_sim_ents,2,<75.875;81.13125>,0,<79.125;83.565625>,<84.7839792415325;88.30902116757314>,0,<85.99981528475216;89.29284689830304>,100,800,7026,3544
squad_super_max_sim_ents_0,max_sim_ents,3,<76.25;81.07187499999999>,0,<78.74375;82.690625>,<84.75469910212486;88.55213619922722>,0,<85.68166530711669;88.96142181475614>,100,800,7843,2727
squad_super_max_sim_ents_0,max_sim_ents,4,<77.1125;81.815625>,0,<77.375;81.625>,<85.67295713022534;88.76399749292612>,0,<85.07942205114543;88.23246148132453>,100,800,8463,2107
squad_super_max_sim_ents_0,max_sim_ents,0,<73.809375;78.815625>,1.6843750000000028,<80.5;84.565625>,<83.3382987959627;86.96964717266393>,0.15368950423649608,<87.12333667690042;90.39546501431234>,100,800,5006,5564
squad_super_max_sim_ents_0,max_sim_ents,1,<74.546875;80.0>,0,<79.309375;84.375>,<83.90459679046202;87.8697420746698>,0,<86.27055807690408;90.61245318203395>,100,800,6021,4549
squad_super_max_sim_ents_0,max_sim_ents,2,<76.309375;81.13125>,0,<79.5;84.565625>,<84.8421787361097;88.65904375980917>,0,<86.2365249832352;90.03354419419526>,100,800,7026,3544
squad_super_max_sim_ents_0,max_sim_ents,3,<75.809375;81.565625>,0,<78.875;83.315625>,<84.9185069252569;88.7900562720945>,0,<86.19100663998806;89.22285635430003>,100,800,7843,2727
squad_super_max_sim_ents_0,max_sim_ents,4,<76.74375;81.51249999999999>,0,<77.86875;82.26249999999999>,<85.1465923272581;88.94210807853736>,0,<85.66558058043988;88.3562927437256>,100,800,8463,2107
squad_super_max_sim_ents_0,max_sim_ents,0,<72.803125;79.0>,1.6843750000000028,<80.684375;84.940625>,<82.95205238075872;86.81966379834178>,0.6276042387976162,<87.4472680371394;90.8971143291067>,100,800,5006,5564
squad_super_max_sim_ents_0,max_sim_ents,1,<75.178125;80.75>,0,<79.74375;84.07187499999999>,<83.79036112333914;87.92757127371983>,0,<87.1142558972069;89.92105412482289>,100,800,6021,4549
squad_super_max_sim_ents_0,max_sim_ents,2,<76.059375;80.875>,0,<79.434375;83.88125>,<85.13333858091973;88.188513950157>,0,<86.44374700589469;89.75361912234526>,100,800,7026,3544
squad_super_max_sim_ents_0,max_sim_ents,3,<76.61875;81.38125>,0,<78.934375;83.19687499999999>,<85.56828984567912;88.8726771520091>,0,<85.94992587524214;89.04266193574522>,100,800,7843,2727
squad_super_max_sim_ents_0,max_sim_ents,4,<77.125;82.07187499999999>,0,<77.75;82.13749999999999>,<85.22052360739734;88.91840357756861>,0,<84.91283395907904;88.67183380564164>,100,800,8463,2107
squad_super_ans_sub_pos_1,answer_subject_positions,0,<75.809375;79.440625>,0,<75.6125;81.065625>,<84.15520966125212;87.50020269093521>,0,<85.28278397421568;88.69600036134851>,100,800,3049,4526
squad_super_ans_sub_pos_1,answer_subject_positions,1,<76.625;81.315625>,0,<73.375;77.690625>,<84.89432789132351;88.33533201334299>,0,<83.71153220645527;86.41825797464111>,100,800,5903,1672
squad_super_ans_sub_pos_1,answer_subject_positions,0,<75.309375;79.815625>,0,<75.49375;80.065625>,<83.8358682305317;87.12598315754363>,0,<84.97775152430452;88.15348989086218>,100,800,3049,4526
squad_super_ans_sub_pos_1,answer_subject_positions,1,<75.9875;81.25>,0,<73.184375;76.88125>,<84.47366762821684;88.70280186382105>,0,<83.76373926829363;86.17789347377217>,100,800,5903,1672
squad_super_ans_sub_pos_1,answer_subject_positions,0,<75.61875;80.64375>,0,<75.934375;81.07187499999999>,<84.06439686947722;87.66686438912771>,0,<85.25739182134421;88.38688224568226>,100,800,3049,4526
squad_super_ans_sub_pos_1,answer_subject_positions,1,<76.61875;81.690625>,0,<72.921875;77.190625>,<84.92819699536619;88.82242403732812>,0,<83.34966697896476;86.1940458253237>,100,800,5903,1672
squad_super_all_th_2,distances,2,<77.24375;81.375>,0.8687500000000057,<71.375;76.375>,<85.95335528591194;89.20543709377085>,0.4835974172783182,<81.5926625916405;85.46975786863362>,100,800,5050,5369
squad_super_all_th_2,distances,3,<77.24375;82.50625>,2.6781250000000085,<68.61875;74.565625>,<85.97002980038252;89.95373656595149>,2.1708445470033837,<80.01549135108026;83.79918525337914>,100,800,6454,3965
squad_super_all_th_2,distances,4,<76.809375;81.815625>,4.743750000000006,<67.184375;72.065625>,<86.19567314585454;89.81294301422017>,4.043956533784552,<78.4233533521218;82.15171661206999>,100,800,7340,3079
squad_super_all_th_2,distances,5,<76.74375;82.565625>,5.737500000000011,<65.809375;71.00625>,<85.74447266810643;90.21736924470484>,4.813111745559624,<77.05698435027003;80.9313609225468>,100,800,7957,2462
squad_super_all_th_2,distances,6,<76.184375;81.190625>,7.184375000000003,<64.49375;69.0>,<85.60702010391967;88.92168747934302>,5.727625871740642,<76.11173982792057;79.87939423217902>,100,800,8447,1972
squad_super_all_th_2,distances,7,<75.99375;80.940625>,7.790625000000006,<64.0;68.203125>,<85.65162696118155;89.0498511472924>,7.1077684188083055,<74.70188755049298;78.54385854237324>,100,800,8768,1651
squad_super_all_th_2,distances,8,<75.74375;81.25>,8.928125000000009,<63.559375;66.815625>,<85.09049588429582;89.14963075775835>,7.836561064932312,<74.1789268672172;77.25393481936351>,100,800,9048,1371
squad_super_all_th_2,similar_words,3,<69.671875;74.690625>,0,<74.684375;79.76249999999999>,<80.89767097236236;84.424889896748>,0,<84.36780122374817;87.90323969993355>,100,800,1894,8676
squad_super_all_th_2,similar_words,4,<70.934375;76.703125>,0,<74.875;80.190625>,<81.82282520575895;85.7056555449605>,0,<84.3410507998272;88.13514851006686>,100,800,3281,7289
squad_super_all_th_2,similar_words,5,<71.4875;76.440625>,0.05937500000000284,<76.5;80.75>,<81.4868360093698;85.52722682093184>,0,<85.37138666577589;88.96310768407551>,100,800,4916,5654
squad_super_all_th_2,similar_words,6,<72.625;78.13749999999999>,0,<75.934375;80.625>,<82.55578980587654;86.4365744470723>,0,<85.24362990573913;88.46635136299601>,100,800,6445,4125
squad_super_all_th_2,similar_words,7,<72.559375;77.815625>,0,<76.75;81.75625>,<82.69158343849926;86.32427702604878>,0,<85.97940727771793;89.38902244441304>,100,800,7740,2830
squad_super_all_th_2,similar_words,8,<73.053125;78.690625>,0,<78.309375;81.875>,<82.84173842423718;86.9514815090699>,0.26097043465628644,<87.21245194372618;89.88068466674991>,100,800,8738,1832
squad_super_all_th_2,answer_lenght,1,<78.125;82.13125>,0.10000000000000853,<71.934375;78.02499999999999>,<83.0760617190203;86.55592628143913>,0,<83.61537357418312;87.45285816544903>,100,800,2295,8275
squad_super_all_th_2,answer_lenght,2,<77.434375;82.00625>,1.3687500000000057,<69.559375;76.065625>,<83.2061003756252;87.08656930181743>,0,<83.47603576547064;87.35904217736416>,100,800,5386,5184
squad_super_all_th_2,answer_lenght,3,<76.49375;82.00625>,4.6781250000000085,<66.61875;71.815625>,<83.54375744841892;87.85673325860904>,0,<82.20534146343812;86.00619351807268>,100,800,7446,3124
squad_super_all_th_2,answer_lenght,4,<75.921875;81.63125>,7.981250000000003,<63.3625;67.940625>,<83.51801612586368;87.878603139904>,0,<81.59128310283404;84.79941649525735>,100,800,8529,2041
squad_super_all_th_2,answer_lenght,5,<76.125;80.940625>,10.809375000000003,<61.4875;65.315625>,<84.1350889943605;87.54749505538857>,0.8028092619235281,<81.01072462810738;83.33227973243697>,100,800,9198,1372
squad_super_all_th_2,cosine_similarity,0.1,<70.559375;73.190625>,1.1843750000000028,<74.375;79.57187499999999>,<81.98852189843697;83.8332757590778>,0.04556399028152214,<83.87883974935932;87.47619876989317>,100,800,954,9616
squad_super_all_th_2,cosine_similarity,0.2,<72.74375;77.565625>,0,<75.0;79.125>,<82.83981902552738;86.21383106956077>,0,<84.38384043776102;87.44191442593818>,100,800,2941,7629
squad_super_all_th_2,cosine_similarity,0.3,<73.059375;78.440625>,0,<74.053125;79.815625>,<83.01877667507578;86.94228695991438>,0,<83.57007276868377;87.74909689904014>,100,800,5362,5208
squad_super_all_th_2,cosine_similarity,0.4,<73.5;79.440625>,0,<73.74375;78.440625>,<83.43048883665168;87.17754785298197>,0,<83.65122226083912;86.87233250313086>,100,800,7602,2968
squad_super_all_th_2,cosine_similarity,0.5,<73.375;79.375>,0,<74.934375;78.065625>,<83.2030175024958;87.61957089551736>,0,<84.43715750909206;86.9576010914273>,100,800,9262,1308
squad_super_all_th_2,max_sim_ents,0,<69.75;74.190625>,4.309375000000003,<78.5;83.065625>,<80.89460588999766;84.05803399422905>,2.4951016982228964,<86.55313569245195;89.91697060461203>,100,800,5006,5564
squad_super_all_th_2,max_sim_ents,1,<71.684375;76.690625>,0.3687500000000057,<77.059375;82.190625>,<81.89781366131484;85.48259808447062>,0.3195600051492846,<85.80215808961991;89.29764879333716>,100,800,6021,4549
squad_super_all_th_2,max_sim_ents,2,<72.809375;77.940625>,0,<76.428125;81.203125>,<83.1383460537275;86.54959613047698>,0,<85.42515711901956;88.40234969326087>,100,800,7026,3544
squad_super_all_th_2,max_sim_ents,3,<72.75;78.375>,0,<76.059375;80.565625>,<83.30848583275055;86.76157308342627>,0,<84.93162809975867;88.37081430288148>,100,800,7843,2727
squad_super_all_th_2,max_sim_ents,4,<73.809375;78.75>,0,<74.6125;78.940625>,<83.40914423618617;87.08506701016357>,0,<83.97270612321955;87.25092976004998>,100,800,8463,2107
squad_super_all_th_2,answer_subject_positions,0,<75.184375;80.57187499999999>,0,<73.803125;78.375>,<83.7972916390259;87.73879261203219>,0,<84.5489137752076;87.78890080032319>,100,800,3049,4526
squad_super_all_th_2,answer_subject_positions,1,<75.875;80.13125>,0.75,<71.184375;75.125>,<84.61008967726585;88.08111471762656>,0,<82.05500680346273;85.14639287930096>,100,800,5903,1672
squad_super_all_th_2,distances,2,<77.434375;81.815625>,1.1062500000000028,<71.059375;76.328125>,<86.27216913118365;89.4634042197091>,0.8591873626510278,<81.38237934076916;85.41298176853262>,100,800,5050,5369
squad_super_all_th_2,distances,3,<77.178125;82.19687499999999>,3.296875,<68.875;73.88125>,<86.11269813591731;89.56855786999121>,2.6275823252969843,<80.23532784766691;83.48511581062033>,100,800,6454,3965
squad_super_all_th_2,distances,4,<77.434375;81.690625>,4.8031250000000085,<67.25;72.63125>,<86.26371357968802;89.3943891265865>,3.6971304196510317,<78.35870097664449;82.56658316003698>,100,800,7340,3079
squad_super_all_th_2,distances,5,<76.803125;81.75>,6.112499999999997,<65.434375;70.690625>,<85.76007551379661;89.50580823964023>,4.110526972259578,<77.35651833563921;81.64954854153703>,100,800,7957,2462
squad_super_all_th_2,distances,6,<76.059375;81.315625>,6.8031250000000085,<63.98125;69.25625>,<85.68870297500348;89.04504915300595>,5.821813324571551,<75.76802033007111;79.86688965043193>,100,800,8447,1972
squad_super_all_th_2,distances,7,<75.9875;81.75625>,7.6000000000000085,<63.309375;68.38749999999999>,<85.37097661514808;89.09064820987692>,6.5996991090176635,<74.88293551020706;78.77127750613042>,100,800,8768,1651
squad_super_all_th_2,distances,8,<75.309375;80.5>,7.862500000000011,<63.684375;67.44687499999999>,<85.22831290198545;88.59738450066781>,7.591081940033845,<74.27924437715804;77.6372309619516>,100,800,9048,1371
squad_super_all_th_2,similar_words,3,<69.36875;73.815625>,1.0593750000000028,<74.875;79.940625>,<80.75890085209716;83.79075572540977>,0.01695193839412923,<83.8077076638039;87.79954405583906>,100,800,1894,8676
squad_super_all_th_2,similar_words,4,<71.125;76.00625>,0,<75.184375;79.75>,<81.82606742950149;85.28121115941448>,0,<84.06442759843605;87.94390458651885>,100,800,3281,7289
squad_super_all_th_2,similar_words,5,<71.61875;77.065625>,0,<75.434375;81.26875>,<82.15710038342107;86.05733440847186>,0,<84.99076856279852;88.69844340426373>,100,800,4916,5654
squad_super_all_th_2,similar_words,6,<71.684375;77.75625>,0,<76.2375;81.13749999999999>,<81.9865219750359;86.66352704752771>,0,<85.43034492661057;88.7752776553698>,100,800,6445,4125
squad_super_all_th_2,similar_words,7,<72.24375;79.065625>,0,<77.5;81.5>,<82.27378546555133;86.93322662485758>,0,<86.27503357137249;89.40002006589165>,100,800,7740,2830
squad_super_all_th_2,similar_words,8,<72.75;78.690625>,0,<78.25;81.82187499999999>,<82.94712292951866;87.01269620489323>,0.06036559465803748,<87.07306179955127;89.4813996764084>,100,800,8738,1832
squad_super_all_th_2,answer_lenght,1,<78.36875;82.0>,0.23750000000001137,<72.559375;78.13125>,<83.18771175689096;86.63097755185984>,0,<83.5586928502208;87.15760219211332>,100,800,2295,8275
squad_super_all_th_2,answer_lenght,2,<77.428125;82.5>,1.9281249999999943,<69.74375;75.5>,<83.102006987036;87.27547591241698>,0,<83.59716459508913;87.2510137288969>,100,800,5386,5184
squad_super_all_th_2,answer_lenght,3,<76.803125;82.375>,5.171875,<66.36875;71.63125>,<84.2208793769921;88.159699722765>,0,<82.81573666221526;85.84049781087819>,100,800,7446,3124
squad_super_all_th_2,answer_lenght,4,<75.875;80.875>,7.618750000000006,<63.0;68.25625>,<83.4870581795431;87.73588438550222>,0,<81.55849640524488;84.92370964472354>,100,800,8529,2041
squad_super_all_th_2,answer_lenght,5,<75.434375;80.38125>,9.987500000000011,<61.125;65.44687499999999>,<83.80945797006301;87.61959660727908>,0,<80.93598745145043;83.91258004969279>,100,800,9198,1372
squad_super_all_th_2,cosine_similarity,0.1,<70.625;72.690625>,1.3031250000000085,<73.99375;79.82187499999999>,<82.06753432175813;83.49339832788415>,0.16882686921590562,<83.66222519710006;87.57895375865905>,100,800,954,9616
squad_super_all_th_2,cosine_similarity,0.2,<72.415625;77.13125>,0,<73.546875;79.125>,<82.47172825225118;85.96672715611192>,0,<83.67719332952267;87.3882594204111>,100,800,2941,7629
squad_super_all_th_2,cosine_similarity,0.3,<73.184375;78.440625>,0,<74.99375;79.25625>,<83.22271679389276;86.41438463113455>,0,<84.39707468890305;87.53435049361305>,100,800,5362,5208
squad_super_all_th_2,cosine_similarity,0.4,<74.0;79.459375>,0,<74.059375;78.5>,<83.67034498608436;87.17053964467942>,0,<83.470145260072;87.27258719575856>,100,800,7602,2968
squad_super_all_th_2,cosine_similarity,0.5,<73.934375;78.815625>,0,<74.553125;78.065625>,<83.72943886366306;87.28873284353556>,0,<84.48814987184635;86.88457349881297>,100,800,9262,1308
squad_super_all_th_2,max_sim_ents,0,<68.796875;74.5>,3.8687500000000057,<78.36875;82.88125>,<80.25941364838346;84.58333316877496>,2.029879449264115,<86.61321261803907;89.70124572235873>,100,800,5006,5564
squad_super_all_th_2,max_sim_ents,1,<71.75;76.82187499999999>,0.040625000000005684,<76.8625;82.07187499999999>,<82.365958250858;86.07386565686627>,0,<85.57624193096291;89.41468287507729>,100,800,6021,4549
squad_super_all_th_2,max_sim_ents,2,<72.11875;77.565625>,0,<76.625;81.38125>,<81.95881147146287;86.19861047806737>,0,<85.43376010241535;88.67525305080859>,100,800,7026,3544
squad_super_all_th_2,max_sim_ents,3,<72.928125;77.940625>,0,<76.36875;80.75625>,<83.2049216125552;86.71424888211567>,0,<84.90032666493929;88.13548094440873>,100,800,7843,2727
squad_super_all_th_2,max_sim_ents,4,<73.684375;79.5>,0,<75.434375;79.44687499999999>,<83.52746411057008;87.55825434968263>,0,<84.5085255351531;87.41918321341198>,100,800,8463,2107
squad_super_all_th_2,answer_subject_positions,0,<75.428125;80.63125>,0,<73.309375;78.625>,<84.5320799453431;87.75496247502166>,0,<83.90845506722292;87.63434319387699>,100,800,3049,4526
